label,mf_thresh,ef_thresh,mf_extra_pct,ef_extra_pct,cfd_entry_thresh,total_injected_usd,total_gold_deployed,final_oz,avg_cost_usd,last_price,gold_value_usd,dca_cash_usd,cfd_capital_usd,total_assets_usd,total_return_usd,return_pct,n_buys,n_weekly_buys,n_mod_fear_buys,n_ext_fear_buys,n_sells,total_sell_proceeds,cfd_n_trades,cfd_n_tp,cfd_n_sl,cfd_win_rate_pct,cfd_pnl_usd
mf45_ef15_mp1.25_ep10.0_cfd40,45,15,1.25,10.0,40,13000.0,10613.97,2.8237,2248.51,4319.19,12196.08,5855.44,1000.0,19051.52,6051.52,46.55,314,198,105,11,41,4469.41,0,0,0,,0.0
mf35_ef15_mp1.25_ep12.5_cfd20,35,15,1.25,12.5,20,13000.0,10072.98,2.6869,2239.31,4319.19,11605.32,6233.13,1208.6,19047.05,6047.05,46.52,314,226,77,11,41,4306.1,8,2,6,25.0,208.6
mf40_ef15_mp1.00_ep17.5_cfd25,40,15,1.0,17.5,25,13000.0,10662.98,2.8071,2248.69,4319.19,12124.48,5911.36,1000.0,19035.84,6035.84,46.43,314,212,91,11,41,4574.34,0,0,0,,0.0
mf40_ef15_mp1.00_ep17.5_cfd40,40,15,1.0,17.5,40,13000.0,10662.98,2.8071,2248.69,4319.19,12124.48,5911.36,1000.0,19035.84,6035.84,46.43,314,212,91,11,41,4574.34,0,0,0,,0.0
mf40_ef15_mp1.00_ep17.5_cfd30,40,15,1.0,17.5,30,13000.0,10662.98,2.8071,2248.69,4319.19,12124.48,5911.36,1000.0,19035.84,6035.84,46.43,314,212,91,11,41,4574.34,0,0,0,,0.0
mf40_ef15_mp1.00_ep17.5_cfd35,40,15,1.0,17.5,35,13000.0,10662.98,2.8071,2248.69,4319.19,12124.48,5911.36,1000.0,19035.84,6035.84,46.43,314,212,91,11,41,4574.34,0,0,0,,0.0
mf35_ef15_mp1.00_ep15.0_cfd20,35,15,1.0,15.0,20,13000.0,10041.65,2.6661,2237.62,4319.19,11515.34,6284.71,1208.6,19008.66,6008.66,46.22,314,226,77,11,41,4326.36,8,2,6,25.0,208.6
mf35_ef15_mp1.50_ep12.5_cfd25,35,15,1.5,12.5,25,13000.0,10435.34,2.7871,2249.05,4319.19,12037.88,5969.23,1000.0,19007.11,6007.11,46.21,314,226,77,11,41,4404.57,0,0,0,,0.0
mf35_ef15_mp1.50_ep12.5_cfd35,35,15,1.5,12.5,35,13000.0,10435.34,2.7871,2249.05,4319.19,12037.88,5969.23,1000.0,19007.11,6007.11,46.21,314,226,77,11,41,4404.57,0,0,0,,0.0
mf35_ef15_mp1.50_ep12.5_cfd30,35,15,1.5,12.5,30,13000.0,10435.34,2.7871,2249.05,4319.19,12037.88,5969.23,1000.0,19007.11,6007.11,46.21,314,226,77,11,41,4404.57,0,0,0,,0.0
mf35_ef15_mp1.50_ep12.5_cfd40,35,15,1.5,12.5,40,13000.0,10435.34,2.7871,2249.05,4319.19,12037.88,5969.23,1000.0,19007.11,6007.11,46.21,314,226,77,11,41,4404.57,0,0,0,,0.0
mf35_ef15_mp1.00_ep20.0_cfd40,35,15,1.0,20.0,40,13000.0,10652.82,2.8115,2259.15,4319.19,12143.29,5860.36,1000.0,19003.64,6003.64,46.18,314,226,77,11,41,4513.18,0,0,0,,0.0
mf35_ef15_mp1.00_ep20.0_cfd30,35,15,1.0,20.0,30,13000.0,10652.82,2.8115,2259.15,4319.19,12143.29,5860.36,1000.0,19003.64,6003.64,46.18,314,226,77,11,41,4513.18,0,0,0,,0.0
mf35_ef15_mp1.00_ep20.0_cfd35,35,15,1.0,20.0,35,13000.0,10652.82,2.8115,2259.15,4319.19,12143.29,5860.36,1000.0,19003.64,6003.64,46.18,314,226,77,11,41,4513.18,0,0,0,,0.0
mf35_ef15_mp1.00_ep20.0_cfd25,35,15,1.0,20.0,25,13000.0,10652.82,2.8115,2259.15,4319.19,12143.29,5860.36,1000.0,19003.64,6003.64,46.18,314,226,77,11,41,4513.18,0,0,0,,0.0
mf40_ef15_mp1.00_ep12.5_cfd20,40,15,1.0,12.5,20,13000.0,10018.01,2.6524,2230.36,4319.19,11456.06,6338.0,1208.6,19002.66,6002.66,46.17,314,212,91,11,41,4356.0,8,2,6,25.0,208.6
mf40_ef15_mp1.25_ep12.5_cfd40,40,15,1.25,12.5,40,13000.0,10466.44,2.7718,2240.48,4319.19,11971.93,6029.05,1000.0,19000.97,6000.97,46.16,314,212,91,11,41,4495.48,0,0,0,,0.0
mf40_ef15_mp1.25_ep12.5_cfd25,40,15,1.25,12.5,25,13000.0,10466.44,2.7718,2240.48,4319.19,11971.93,6029.05,1000.0,19000.97,6000.97,46.16,314,212,91,11,41,4495.48,0,0,0,,0.0
mf40_ef15_mp1.25_ep12.5_cfd35,40,15,1.25,12.5,35,13000.0,10466.44,2.7718,2240.48,4319.19,11971.93,6029.05,1000.0,19000.97,6000.97,46.16,314,212,91,11,41,4495.48,0,0,0,,0.0
mf40_ef15_mp1.25_ep12.5_cfd30,40,15,1.25,12.5,30,13000.0,10466.44,2.7718,2240.48,4319.19,11971.93,6029.05,1000.0,19000.97,6000.97,46.16,314,212,91,11,41,4495.48,0,0,0,,0.0
mf45_ef15_mp1.00_ep10.0_cfd20,45,15,1.0,10.0,20,13000.0,10054.39,2.6737,2237.64,4319.19,11548.08,6239.85,1208.6,18996.54,5996.54,46.13,314,198,105,11,41,4294.24,8,2,6,25.0,208.6
mf35_ef15_mp0.75_ep17.5_cfd20,35,15,0.75,17.5,20,13000.0,10011.2,2.6456,2236.54,4319.19,11426.68,6332.5,1208.6,18967.79,5967.79,45.91,314,226,77,11,41,4343.7,8,2,6,25.0,208.6
mf45_ef15_mp0.75_ep17.5_cfd35,45,15,0.75,17.5,35,13000.0,10537.45,2.7763,2246.87,4319.19,11991.21,5976.52,1000.0,18967.73,5967.73,45.91,314,198,105,11,41,4513.97,0,0,0,,0.0
mf45_ef15_mp0.75_ep17.5_cfd30,45,15,0.75,17.5,30,13000.0,10537.45,2.7763,2246.87,4319.19,11991.21,5976.52,1000.0,18967.73,5967.73,45.91,314,198,105,11,41,4513.97,0,0,0,,0.0
mf45_ef15_mp0.75_ep17.5_cfd25,45,15,0.75,17.5,25,13000.0,10537.45,2.7763,2246.87,4319.19,11991.21,5976.52,1000.0,18967.73,5967.73,45.91,314,198,105,11,41,4513.97,0,0,0,,0.0
mf45_ef15_mp0.75_ep17.5_cfd40,45,15,0.75,17.5,40,13000.0,10537.45,2.7763,2246.87,4319.19,11991.21,5976.52,1000.0,18967.73,5967.73,45.91,314,198,105,11,41,4513.97,0,0,0,,0.0
mf35_ef15_mp1.25_ep15.0_cfd25,35,15,1.25,15.0,25,13000.0,10397.44,2.7645,2248.19,4319.19,11940.5,6020.77,1000.0,18961.27,5961.27,45.86,314,226,77,11,41,4418.21,0,0,0,,0.0
mf35_ef15_mp1.25_ep15.0_cfd40,35,15,1.25,15.0,40,13000.0,10397.44,2.7645,2248.19,4319.19,11940.5,6020.77,1000.0,18961.27,5961.27,45.86,314,226,77,11,41,4418.21,0,0,0,,0.0
mf35_ef15_mp1.25_ep15.0_cfd30,35,15,1.25,15.0,30,13000.0,10397.44,2.7645,2248.19,4319.19,11940.5,6020.77,1000.0,18961.27,5961.27,45.86,314,226,77,11,41,4418.21,0,0,0,,0.0
mf35_ef15_mp1.25_ep15.0_cfd35,35,15,1.25,15.0,35,13000.0,10397.44,2.7645,2248.19,4319.19,11940.5,6020.77,1000.0,18961.27,5961.27,45.86,314,226,77,11,41,4418.21,0,0,0,,0.0
mf40_ef15_mp0.75_ep20.0_cfd35,40,15,0.75,20.0,35,13000.0,10552.7,2.7693,2248.98,4319.19,11961.13,5993.29,1000.0,18954.42,5954.42,45.8,314,212,91,11,41,4545.99,0,0,0,,0.0
mf40_ef15_mp0.75_ep20.0_cfd40,40,15,0.75,20.0,40,13000.0,10552.7,2.7693,2248.98,4319.19,11961.13,5993.29,1000.0,18954.42,5954.42,45.8,314,212,91,11,41,4545.99,0,0,0,,0.0
mf40_ef15_mp0.75_ep20.0_cfd30,40,15,0.75,20.0,30,13000.0,10552.7,2.7693,2248.98,4319.19,11961.13,5993.29,1000.0,18954.42,5954.42,45.8,314,212,91,11,41,4545.99,0,0,0,,0.0
mf40_ef15_mp0.75_ep20.0_cfd25,40,15,0.75,20.0,25,13000.0,10552.7,2.7693,2248.98,4319.19,11961.13,5993.29,1000.0,18954.42,5954.42,45.8,314,212,91,11,41,4545.99,0,0,0,,0.0
mf45_ef15_mp1.00_ep12.5_cfd40,45,15,1.0,12.5,40,13000.0,10414.7,2.7612,2243.18,4319.19,11926.29,6023.08,1000.0,18949.37,5949.37,45.76,314,198,105,11,41,4437.78,0,0,0,,0.0
mf45_ef15_mp1.00_ep12.5_cfd35,45,15,1.0,12.5,35,13000.0,10414.7,2.7612,2243.18,4319.19,11926.29,6023.08,1000.0,18949.37,5949.37,45.76,314,198,105,11,41,4437.78,0,0,0,,0.0
mf45_ef15_mp1.00_ep12.5_cfd25,45,15,1.0,12.5,25,13000.0,10414.7,2.7612,2243.18,4319.19,11926.29,6023.08,1000.0,18949.37,5949.37,45.76,314,198,105,11,41,4437.78,0,0,0,,0.0
mf45_ef15_mp1.00_ep12.5_cfd30,45,15,1.0,12.5,30,13000.0,10414.7,2.7612,2243.18,4319.19,11926.29,6023.08,1000.0,18949.37,5949.37,45.76,314,198,105,11,41,4437.78,0,0,0,,0.0
mf40_ef15_mp0.75_ep15.0_cfd20,40,15,0.75,15.0,20,13000.0,9911.75,2.6156,2227.58,4319.19,11297.3,6431.57,1208.6,18937.47,5937.47,45.67,314,212,91,11,41,4343.32,8,2,6,25.0,208.6
mf40_ef15_mp1.00_ep15.0_cfd35,40,15,1.0,15.0,35,13000.0,10356.29,2.734,2238.88,4319.19,11808.52,6120.1,1000.0,18928.62,5928.62,45.6,314,212,91,11,41,4476.39,0,0,0,,0.0
mf40_ef15_mp1.00_ep15.0_cfd25,40,15,1.0,15.0,25,13000.0,10356.29,2.734,2238.88,4319.19,11808.52,6120.1,1000.0,18928.62,5928.62,45.6,314,212,91,11,41,4476.39,0,0,0,,0.0
mf40_ef15_mp1.00_ep15.0_cfd30,40,15,1.0,15.0,30,13000.0,10356.29,2.734,2238.88,4319.19,11808.52,6120.1,1000.0,18928.62,5928.62,45.6,314,212,91,11,41,4476.39,0,0,0,,0.0
mf40_ef15_mp1.00_ep15.0_cfd40,40,15,1.0,15.0,40,13000.0,10356.29,2.734,2238.88,4319.19,11808.52,6120.1,1000.0,18928.62,5928.62,45.6,314,212,91,11,41,4476.39,0,0,0,,0.0
mf35_ef15_mp1.00_ep17.5_cfd30,35,15,1.0,17.5,30,13000.0,10360.84,2.7424,2247.88,4319.19,11844.95,6068.58,1000.0,18913.52,5913.52,45.49,314,226,77,11,41,4429.42,0,0,0,,0.0
mf35_ef15_mp1.00_ep17.5_cfd35,35,15,1.0,17.5,35,13000.0,10360.84,2.7424,2247.88,4319.19,11844.95,6068.58,1000.0,18913.52,5913.52,45.49,314,226,77,11,41,4429.42,0,0,0,,0.0
mf35_ef15_mp1.00_ep17.5_cfd25,35,15,1.0,17.5,25,13000.0,10360.84,2.7424,2247.88,4319.19,11844.95,6068.58,1000.0,18913.52,5913.52,45.49,314,226,77,11,41,4429.42,0,0,0,,0.0
mf35_ef15_mp1.00_ep17.5_cfd40,35,15,1.0,17.5,40,13000.0,10360.84,2.7424,2247.88,4319.19,11844.95,6068.58,1000.0,18913.52,5913.52,45.49,314,226,77,11,41,4429.42,0,0,0,,0.0
mf45_ef15_mp0.75_ep12.5_cfd20,45,15,0.75,12.5,20,13000.0,9853.59,2.6109,2230.26,4319.19,11276.78,6415.88,1208.6,18901.26,5901.26,45.39,314,198,105,11,41,4269.47,8,2,6,25.0,208.6
mf35_ef15_mp1.25_ep10.0_cfd20,35,15,1.25,10.0,20,13000.0,9712.45,2.5997,2231.94,4319.19,11228.76,6456.16,1208.6,18893.53,5893.53,45.33,314,226,77,11,41,4168.61,8,2,6,25.0,208.6
mf35_ef15_mp1.50_ep10.0_cfd25,35,15,1.5,10.0,25,13000.0,10105.13,2.7081,2241.5,4319.19,11697.0,6178.17,1000.0,18875.17,5875.17,45.19,314,226,77,11,41,4283.3,0,0,0,,0.0
mf35_ef15_mp1.50_ep10.0_cfd40,35,15,1.5,10.0,40,13000.0,10105.13,2.7081,2241.5,4319.19,11697.0,6178.17,1000.0,18875.17,5875.17,45.19,314,226,77,11,41,4283.3,0,0,0,,0.0
mf35_ef15_mp1.50_ep10.0_cfd30,35,15,1.5,10.0,30,13000.0,10105.13,2.7081,2241.5,4319.19,11697.0,6178.17,1000.0,18875.17,5875.17,45.19,314,226,77,11,41,4283.3,0,0,0,,0.0
mf35_ef15_mp1.50_ep10.0_cfd35,35,15,1.5,10.0,35,13000.0,10105.13,2.7081,2241.5,4319.19,11697.0,6178.17,1000.0,18875.17,5875.17,45.19,314,226,77,11,41,4283.3,0,0,0,,0.0
mf35_ef15_mp1.00_ep12.5_cfd20,35,15,1.0,12.5,20,13000.0,9688.68,2.5807,2228.7,4319.19,11146.73,6510.85,1208.6,18866.19,5866.19,45.12,314,226,77,11,41,4199.53,8,2,6,25.0,208.6
mf35_ef15_mp0.75_ep20.0_cfd30,35,15,0.75,20.0,30,13000.0,10325.71,2.7207,2248.23,4319.19,11751.01,6112.2,1000.0,18863.21,5863.21,45.1,314,226,77,11,41,4437.91,0,0,0,,0.0
mf35_ef15_mp0.75_ep20.0_cfd40,35,15,0.75,20.0,40,13000.0,10325.71,2.7207,2248.23,4319.19,11751.01,6112.2,1000.0,18863.21,5863.21,45.1,314,226,77,11,41,4437.91,0,0,0,,0.0
mf35_ef15_mp0.75_ep20.0_cfd35,35,15,0.75,20.0,35,13000.0,10325.71,2.7207,2248.23,4319.19,11751.01,6112.2,1000.0,18863.21,5863.21,45.1,314,226,77,11,41,4437.91,0,0,0,,0.0
mf35_ef15_mp0.75_ep20.0_cfd25,35,15,0.75,20.0,25,13000.0,10325.71,2.7207,2248.23,4319.19,11751.01,6112.2,1000.0,18863.21,5863.21,45.1,314,226,77,11,41,4437.91,0,0,0,,0.0
mf40_ef15_mp1.25_ep10.0_cfd25,40,15,1.25,10.0,25,13000.0,10125.12,2.6895,2233.45,4319.19,11616.52,6241.67,1000.0,18858.19,5858.19,45.06,314,212,91,11,41,4366.79,0,0,0,,0.0
mf40_ef15_mp1.25_ep10.0_cfd30,40,15,1.25,10.0,30,13000.0,10125.12,2.6895,2233.45,4319.19,11616.52,6241.67,1000.0,18858.19,5858.19,45.06,314,212,91,11,41,4366.79,0,0,0,,0.0
mf40_ef15_mp1.25_ep10.0_cfd40,40,15,1.25,10.0,40,13000.0,10125.12,2.6895,2233.45,4319.19,11616.52,6241.67,1000.0,18858.19,5858.19,45.06,314,212,91,11,41,4366.79,0,0,0,,0.0
mf40_ef15_mp1.25_ep10.0_cfd35,40,15,1.25,10.0,35,13000.0,10125.12,2.6895,2233.45,4319.19,11616.52,6241.67,1000.0,18858.19,5858.19,45.06,314,212,91,11,41,4366.79,0,0,0,,0.0
mf40_ef15_mp0.75_ep17.5_cfd40,40,15,0.75,17.5,40,13000.0,10247.17,2.6965,2237.71,4319.19,11646.58,6208.07,1000.0,18854.66,5854.66,45.04,314,212,91,11,41,4455.25,0,0,0,,0.0
mf40_ef15_mp0.75_ep17.5_cfd35,40,15,0.75,17.5,35,13000.0,10247.17,2.6965,2237.71,4319.19,11646.58,6208.07,1000.0,18854.66,5854.66,45.04,314,212,91,11,41,4455.25,0,0,0,,0.0
mf40_ef15_mp0.75_ep17.5_cfd30,40,15,0.75,17.5,30,13000.0,10247.17,2.6965,2237.71,4319.19,11646.58,6208.07,1000.0,18854.66,5854.66,45.04,314,212,91,11,41,4455.25,0,0,0,,0.0
mf40_ef15_mp0.75_ep17.5_cfd25,40,15,0.75,17.5,25,13000.0,10247.17,2.6965,2237.71,4319.19,11646.58,6208.07,1000.0,18854.66,5854.66,45.04,314,212,91,11,41,4455.25,0,0,0,,0.0
mf45_ef15_mp0.75_ep15.0_cfd35,45,15,0.75,15.0,35,13000.0,10213.45,2.6984,2237.78,4319.19,11654.88,6191.0,1000.0,18845.88,5845.88,44.97,314,198,105,11,41,4404.46,0,0,0,,0.0
mf45_ef15_mp0.75_ep15.0_cfd30,45,15,0.75,15.0,30,13000.0,10213.45,2.6984,2237.78,4319.19,11654.88,6191.0,1000.0,18845.88,5845.88,44.97,314,198,105,11,41,4404.46,0,0,0,,0.0
mf45_ef15_mp0.75_ep15.0_cfd25,45,15,0.75,15.0,25,13000.0,10213.45,2.6984,2237.78,4319.19,11654.88,6191.0,1000.0,18845.88,5845.88,44.97,314,198,105,11,41,4404.46,0,0,0,,0.0
mf45_ef15_mp0.75_ep15.0_cfd40,45,15,0.75,15.0,40,13000.0,10213.45,2.6984,2237.78,4319.19,11654.88,6191.0,1000.0,18845.88,5845.88,44.97,314,198,105,11,41,4404.46,0,0,0,,0.0
mf35_ef15_mp1.25_ep12.5_cfd30,35,15,1.25,12.5,30,13000.0,10072.98,2.6869,2239.31,4319.19,11605.32,6233.13,1000.0,18838.44,5838.44,44.91,314,226,77,11,41,4306.1,0,0,0,,0.0
mf35_ef15_mp1.25_ep12.5_cfd35,35,15,1.25,12.5,35,13000.0,10072.98,2.6869,2239.31,4319.19,11605.32,6233.13,1000.0,18838.44,5838.44,44.91,314,226,77,11,41,4306.1,0,0,0,,0.0
mf35_ef15_mp1.25_ep12.5_cfd40,35,15,1.25,12.5,40,13000.0,10072.98,2.6869,2239.31,4319.19,11605.32,6233.13,1000.0,18838.44,5838.44,44.91,314,226,77,11,41,4306.1,0,0,0,,0.0
mf35_ef15_mp1.25_ep12.5_cfd25,35,15,1.25,12.5,25,13000.0,10072.98,2.6869,2239.31,4319.19,11605.32,6233.13,1000.0,18838.44,5838.44,44.91,314,226,77,11,41,4306.1,0,0,0,,0.0
mf35_ef15_mp0.75_ep15.0_cfd20,35,15,0.75,15.0,20,13000.0,9665.25,2.562,2226.02,4319.19,11065.85,6562.13,1208.6,18836.58,5836.58,44.9,314,226,77,11,41,4227.38,8,2,6,25.0,208.6
mf40_ef15_mp1.00_ep10.0_cfd20,40,15,1.0,10.0,20,13000.0,9640.72,2.5603,2223.53,4319.19,11058.34,6567.41,1208.6,18834.35,5834.35,44.88,314,212,91,11,41,4208.13,8,2,6,25.0,208.6
mf35_ef15_mp1.00_ep15.0_cfd40,35,15,1.0,15.0,40,13000.0,10041.65,2.6661,2237.62,4319.19,11515.34,6284.71,1000.0,18800.05,5800.05,44.62,314,226,77,11,41,4326.36,0,0,0,,0.0
mf35_ef15_mp1.00_ep15.0_cfd25,35,15,1.0,15.0,25,13000.0,10041.65,2.6661,2237.62,4319.19,11515.34,6284.71,1000.0,18800.05,5800.05,44.62,314,226,77,11,41,4326.36,0,0,0,,0.0
mf35_ef15_mp1.00_ep15.0_cfd30,35,15,1.0,15.0,30,13000.0,10041.65,2.6661,2237.62,4319.19,11515.34,6284.71,1000.0,18800.05,5800.05,44.62,314,226,77,11,41,4326.36,0,0,0,,0.0
mf35_ef15_mp1.00_ep15.0_cfd35,35,15,1.0,15.0,35,13000.0,10041.65,2.6661,2237.62,4319.19,11515.34,6284.71,1000.0,18800.05,5800.05,44.62,314,226,77,11,41,4326.36,0,0,0,,0.0
mf40_ef15_mp1.00_ep12.5_cfd25,40,15,1.0,12.5,25,13000.0,10018.01,2.6524,2230.36,4319.19,11456.06,6338.0,1000.0,18794.06,5794.06,44.57,314,212,91,11,41,4356.0,0,0,0,,0.0
mf40_ef15_mp1.00_ep12.5_cfd30,40,15,1.0,12.5,30,13000.0,10018.01,2.6524,2230.36,4319.19,11456.06,6338.0,1000.0,18794.06,5794.06,44.57,314,212,91,11,41,4356.0,0,0,0,,0.0
mf40_ef15_mp1.00_ep12.5_cfd35,40,15,1.0,12.5,35,13000.0,10018.01,2.6524,2230.36,4319.19,11456.06,6338.0,1000.0,18794.06,5794.06,44.57,314,212,91,11,41,4356.0,0,0,0,,0.0
mf40_ef15_mp1.00_ep12.5_cfd40,40,15,1.0,12.5,40,13000.0,10018.01,2.6524,2230.36,4319.19,11456.06,6338.0,1000.0,18794.06,5794.06,44.57,314,212,91,11,41,4356.0,0,0,0,,0.0
mf45_ef15_mp1.00_ep10.0_cfd30,45,15,1.0,10.0,30,13000.0,10054.39,2.6737,2237.64,4319.19,11548.08,6239.85,1000.0,18787.93,5787.93,44.52,314,198,105,11,41,4294.24,0,0,0,,0.0
mf45_ef15_mp1.00_ep10.0_cfd25,45,15,1.0,10.0,25,13000.0,10054.39,2.6737,2237.64,4319.19,11548.08,6239.85,1000.0,18787.93,5787.93,44.52,314,198,105,11,41,4294.24,0,0,0,,0.0
mf45_ef15_mp1.00_ep10.0_cfd35,45,15,1.0,10.0,35,13000.0,10054.39,2.6737,2237.64,4319.19,11548.08,6239.85,1000.0,18787.93,5787.93,44.52,314,198,105,11,41,4294.24,0,0,0,,0.0
mf45_ef15_mp1.00_ep10.0_cfd40,45,15,1.0,10.0,40,13000.0,10054.39,2.6737,2237.64,4319.19,11548.08,6239.85,1000.0,18787.93,5787.93,44.52,314,198,105,11,41,4294.24,0,0,0,,0.0
mf40_ef15_mp0.75_ep12.5_cfd20,40,15,0.75,12.5,20,13000.0,9539.2,2.5247,2218.96,4319.19,10904.66,6666.11,1208.6,18779.38,5779.38,44.46,314,212,91,11,41,4205.31,8,2,6,25.0,208.6
mf35_ef15_mp0.75_ep17.5_cfd25,35,15,0.75,17.5,25,13000.0,10011.2,2.6456,2236.54,4319.19,11426.68,6332.5,1000.0,18759.18,5759.18,44.3,314,226,77,11,41,4343.7,0,0,0,,0.0
mf35_ef15_mp0.75_ep17.5_cfd35,35,15,0.75,17.5,35,13000.0,10011.2,2.6456,2236.54,4319.19,11426.68,6332.5,1000.0,18759.18,5759.18,44.3,314,226,77,11,41,4343.7,0,0,0,,0.0
mf35_ef15_mp0.75_ep17.5_cfd30,35,15,0.75,17.5,30,13000.0,10011.2,2.6456,2236.54,4319.19,11426.68,6332.5,1000.0,18759.18,5759.18,44.3,314,226,77,11,41,4343.7,0,0,0,,0.0
mf35_ef15_mp0.75_ep17.5_cfd40,35,15,0.75,17.5,40,13000.0,10011.2,2.6456,2236.54,4319.19,11426.68,6332.5,1000.0,18759.18,5759.18,44.3,314,226,77,11,41,4343.7,0,0,0,,0.0
mf40_ef15_mp0.75_ep15.0_cfd25,40,15,0.75,15.0,25,13000.0,9911.75,2.6156,2227.58,4319.19,11297.3,6431.57,1000.0,18728.87,5728.87,44.07,314,212,91,11,41,4343.32,0,0,0,,0.0
mf40_ef15_mp0.75_ep15.0_cfd30,40,15,0.75,15.0,30,13000.0,9911.75,2.6156,2227.58,4319.19,11297.3,6431.57,1000.0,18728.87,5728.87,44.07,314,212,91,11,41,4343.32,0,0,0,,0.0
mf40_ef15_mp0.75_ep15.0_cfd35,40,15,0.75,15.0,35,13000.0,9911.75,2.6156,2227.58,4319.19,11297.3,6431.57,1000.0,18728.87,5728.87,44.07,314,212,91,11,41,4343.32,0,0,0,,0.0
mf40_ef15_mp0.75_ep15.0_cfd40,40,15,0.75,15.0,40,13000.0,9911.75,2.6156,2227.58,4319.19,11297.3,6431.57,1000.0,18728.87,5728.87,44.07,314,212,91,11,41,4343.32,0,0,0,,0.0
mf45_ef15_mp0.75_ep10.0_cfd20,45,15,0.75,10.0,20,13000.0,9449.41,2.5113,2224.85,4319.19,10846.88,6653.84,1208.6,18709.32,5709.32,43.92,314,198,105,11,41,4103.25,8,2,6,25.0,208.6
mf45_ef15_mp0.75_ep12.5_cfd40,45,15,0.75,12.5,40,13000.0,9853.59,2.6109,2230.26,4319.19,11276.78,6415.88,1000.0,18692.65,5692.65,43.79,314,198,105,11,41,4269.47,0,0,0,,0.0
mf45_ef15_mp0.75_ep12.5_cfd25,45,15,0.75,12.5,25,13000.0,9853.59,2.6109,2230.26,4319.19,11276.78,6415.88,1000.0,18692.65,5692.65,43.79,314,198,105,11,41,4269.47,0,0,0,,0.0
mf45_ef15_mp0.75_ep12.5_cfd30,45,15,0.75,12.5,30,13000.0,9853.59,2.6109,2230.26,4319.19,11276.78,6415.88,1000.0,18692.65,5692.65,43.79,314,198,105,11,41,4269.47,0,0,0,,0.0
mf45_ef15_mp0.75_ep12.5_cfd35,45,15,0.75,12.5,35,13000.0,9853.59,2.6109,2230.26,4319.19,11276.78,6415.88,1000.0,18692.65,5692.65,43.79,314,198,105,11,41,4269.47,0,0,0,,0.0
mf35_ef15_mp1.00_ep10.0_cfd20,35,15,1.0,10.0,20,13000.0,9293.97,2.4842,2221.56,4319.19,10729.73,6749.6,1208.6,18687.94,5687.94,43.75,314,226,77,11,41,4043.57,8,2,6,25.0,208.6
mf35_ef15_mp1.25_ep10.0_cfd30,35,15,1.25,10.0,30,13000.0,9712.45,2.5997,2231.94,4319.19,11228.76,6456.16,1000.0,18684.93,5684.93,43.73,314,226,77,11,41,4168.61,0,0,0,,0.0
mf35_ef15_mp1.25_ep10.0_cfd35,35,15,1.25,10.0,35,13000.0,9712.45,2.5997,2231.94,4319.19,11228.76,6456.16,1000.0,18684.93,5684.93,43.73,314,226,77,11,41,4168.61,0,0,0,,0.0
mf35_ef15_mp1.25_ep10.0_cfd25,35,15,1.25,10.0,25,13000.0,9712.45,2.5997,2231.94,4319.19,11228.76,6456.16,1000.0,18684.93,5684.93,43.73,314,226,77,11,41,4168.61,0,0,0,,0.0
mf35_ef15_mp1.25_ep10.0_cfd40,35,15,1.25,10.0,40,13000.0,9712.45,2.5997,2231.94,4319.19,11228.76,6456.16,1000.0,18684.93,5684.93,43.73,314,226,77,11,41,4168.61,0,0,0,,0.0
mf35_ef15_mp0.75_ep12.5_cfd20,35,15,0.75,12.5,20,13000.0,9280.24,2.4679,2217.06,4319.19,10659.45,6803.57,1208.6,18671.63,5671.63,43.63,314,226,77,11,41,4083.82,8,2,6,25.0,208.6
mf35_ef15_mp1.00_ep12.5_cfd25,35,15,1.0,12.5,25,13000.0,9688.68,2.5807,2228.7,4319.19,11146.73,6510.85,1000.0,18657.59,5657.59,43.52,314,226,77,11,41,4199.53,0,0,0,,0.0
mf35_ef15_mp1.00_ep12.5_cfd30,35,15,1.0,12.5,30,13000.0,9688.68,2.5807,2228.7,4319.19,11146.73,6510.85,1000.0,18657.59,5657.59,43.52,314,226,77,11,41,4199.53,0,0,0,,0.0
mf35_ef15_mp1.00_ep12.5_cfd35,35,15,1.0,12.5,35,13000.0,9688.68,2.5807,2228.7,4319.19,11146.73,6510.85,1000.0,18657.59,5657.59,43.52,314,226,77,11,41,4199.53,0,0,0,,0.0
mf35_ef15_mp1.00_ep12.5_cfd40,35,15,1.0,12.5,40,13000.0,9688.68,2.5807,2228.7,4319.19,11146.73,6510.85,1000.0,18657.59,5657.59,43.52,314,226,77,11,41,4199.53,0,0,0,,0.0
mf35_ef15_mp0.75_ep15.0_cfd35,35,15,0.75,15.0,35,13000.0,9665.25,2.562,2226.02,4319.19,11065.85,6562.13,1000.0,18627.98,5627.98,43.29,314,226,77,11,41,4227.38,0,0,0,,0.0
mf35_ef15_mp0.75_ep15.0_cfd25,35,15,0.75,15.0,25,13000.0,9665.25,2.562,2226.02,4319.19,11065.85,6562.13,1000.0,18627.98,5627.98,43.29,314,226,77,11,41,4227.38,0,0,0,,0.0
mf35_ef15_mp0.75_ep15.0_cfd40,35,15,0.75,15.0,40,13000.0,9665.25,2.562,2226.02,4319.19,11065.85,6562.13,1000.0,18627.98,5627.98,43.29,314,226,77,11,41,4227.38,0,0,0,,0.0
